job_number,prop_stories, occ_init,dcp_occ_pr,dcp_occ_category,units_init,units_prop,units_prop_res,units_prop_hotel,units_net_complete,units_net_incomplete,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,x_mixeduse,bbl,bin,Latitude,Longitude,Reason
402421063,,,,,,,,,,,,,,,,,,,,,,4027750151,4540014,40.723873,-73.89636,Geocoding (add Lat/Long)
402421615,,,,,,,,,,,,,,,,,,,,,,4022310024,4052513,40.724456,-73.841276,Geocoding (add Lat/Long)
402421937,,,,,,,,,,,,,,,,,,,,,,4017510005,4538722,40.755276,-73.859824,Geocoding (add Lat/Long)
402423294,,,,,,,,,,,,,,,,,,,,,,4057540001,4595295,40.778585,-73.794626,Geocoding (add Lat/Long)
402423533,,,,,,,,,,,,,,,,,,,,,,4125730012,4539246,40.671196,-73.772578,Geocoding (add Lat/Long)
402423542,,,,,,,,,,,,,,,,,,,,,,4125730013,4539245,40.671278,-73.772585,Geocoding (add Lat/Long)
402425470,,,,,,,,,,,,,,,,,,,,,,4017060025,,40.75835,-73.85746,Geocoding (add Lat/Long)
402425988,,,,,,,,,,,,,,,,,,,,,,4162770037,4306216,40.573199,-73.849666,Geocoding (add Lat/Long)
402426102,,,,,,,,,,,,,,,,,,,,,,4108230040,4231538,40.71282,-73.76496,Geocoding (add Lat/Long)
402426282,,,,,,,,,,,,,,,,,,,,,,4156640021,4299620,40.606826,-73.759292,Geocoding (add Lat/Long)
402426503,,,,,,,,,,,,,,,,,,,,,,4108230040,4541569,40.71275,-73.76493,Geocoding (add Lat/Long)
402428556,,,,,,,,,,,,,,,,,,,,,,4163500400,4595305,40.55737,-73.92047,Geocoding (add Lat/Long)
402428681,,,,,,,,,,,,,,,,,,,,,,4101240037,4538522,40.69627,-73.79746,Geocoding (add Lat/Long)
402428725,,,,,,,,,,,,,,,,,,,,,,4101240033,4538480,40.6962,-73.7974,Geocoding (add Lat/Long)
402428752,,,,,,,,,,,,,,,,,,,,,,4101240137,4538521,40.69632,-73.79749,Geocoding (add Lat/Long)
402428761,,,,,,,,,,,,,,,,,,,,,,4101240138,4538520,40.69637,-73.79752,Geocoding (add Lat/Long)
402431187,,,,,,,,,,,,,,,,,,,,,,4017210001,,40.75749,-73.8626,Geocoding (add Lat/Long)
402432952,,,,,,,,,,,,,,,,,,,,,,4008920112,,40.78178,-73.9162,Geocoding (add Lat/Long)
402433559,,,,,,,,,,,,,,,,,,,,,,4100120005,4539206,40.69585,-73.80935,Geocoding (add Lat/Long)
402433568,,,,,,,,,,,,,,,,,,,,,,4100120005,4538979,40.69587,-73.80927,Geocoding (add Lat/Long)
402434335,,,,,,,,,,,,,,,,,,,,,,4021350032,4051264,40.727215,-73.850033,Geocoding (add Lat/Long)
402435101,,,,,,,,,,,,,,,,,,,,,,4008350132,4539473,40.77326,-73.91337,Geocoding (add Lat/Long)
402435156,,,,,,,,,,,,,,,,,,,,,,4023260003,4053666,40.73861,-73.90146,Geocoding (add Lat/Long)
402435174,,,,,,,,,,,,,,,,,,,,,,4155630068,4537511,40.600903,-73.750584,Geocoding (add Lat/Long)
402435209,,,,,,,,,,,,,,,,,,,,,,4155630066,4537509,40.600897,-73.75044,Geocoding (add Lat/Long)
402435254,,,,,,,,,,,,,,,,,,,,,,4155630067,4537510,40.600809,-73.750559,Geocoding (add Lat/Long)
402435502,,,,,,,,,,,,,,,,,,,,,,4028110028,4537598,40.72599,-73.88462,Geocoding (add Lat/Long)
402435511,,,,,,,,,,,,,,,,,,,,,,4028220127,4537600,40.7261,-73.88465,Geocoding (add Lat/Long)
402435520,,,,,,,,,,,,,,,,,,,,,,4028220126,4537599,40.72619,-73.88467,Geocoding (add Lat/Long)
402435539,,,,,,,,,,,,,,,,,,,,,,4028220026,4537597,40.72631,-73.8847,Geocoding (add Lat/Long)
104517257,,,,,16,,,,,,,,,,,,,,,,,,,,,change u_init
402436413,,,,,,,,,,,,,,,,,,,,,,4130740113,4534280,40.668527,-73.765204,Geocoding (add Lat/Long)
402437065,,,,,,,,,,,,,,,,,,,,,,4000610080,,40.74306,-73.95074,Geocoding (add Lat/Long)
402439517,,,,,,,,,,,,,,,,,,,,,,4101290039,4215820,40.697944,-73.793162,Geocoding (add Lat/Long)
402439866,,,,,,,,,,,,,,,,,,,,,,4090220015,4537300,40.68456,-73.85419,Geocoding (add Lat/Long)
402439875,,,,,,,,,,,,,,,,,,,,,,4090220014,4537299,40.68462,-73.85423,Geocoding (add Lat/Long)
402440097,,,,,,,,,,,,,,,,,,,,,,4096690045,4206585,40.71501,-73.8229,Geocoding (add Lat/Long)
402440355,,,,,,,,,,,,,,,,,,,,,,4125160106,4270082,40.68228,-73.76895,Geocoding (add Lat/Long)
402440550,,,,,,,,,,,,,,,,,,,,,,4142461128,4617445,40.6536,-73.82969,Geocoding (add Lat/Long)
402440569,,,,,,,,,,,,,,,,,,,,,,4142461130,4617446,40.65362,-73.82955,Geocoding (add Lat/Long)
402440774,,,,,,,,,,,,,,,,,,,,,,4012860008,4029841,40.747525,-73.8903,Geocoding (add Lat/Long)
402441256,,,,,,,,,,,,,,,,,,,,,,4023730235,4538190,40.730144,-73.901719,Geocoding (add Lat/Long)
402442031,,,,,,,,,,,,,,,,,,,,,,4035380067,4521796,40.701182,-73.895703,Geocoding (add Lat/Long)
402443147,,,,,,,,,,,,,,,,,,,,,,4017610153,4536907,40.751185,-73.868256,Geocoding (add Lat/Long)
402443272,,,,,,,,,,,,,,,,,,,,,,4119690011,4595141,40.683146,-73.803534,Geocoding (add Lat/Long)
402444388,,,,,,,,,,,,,,,,,,,,,,4019660072,4048354,40.739366,-73.85242,Geocoding (add Lat/Long)
402444921,,,,,,,,,,,,,,,,,,,,,,4126860056,4536925,40.68948,-73.75152,Geocoding (add Lat/Long)
402444930,,,,,,,,,,,,,,,,,,,,,,4126860056,4536924,40.68943,-73.75148,Geocoding (add Lat/Long)
402445396,,,,,,,,,,,,,,,,,,,,,,4101430030,4599452,40.69362,-73.7971,Geocoding (add Lat/Long)
402446411,,,,,,,,,,,,,,,,,,,,,,4017860038,,40.75249,-73.8538,Geocoding (add Lat/Long)
402446974,,,,,,,,,,,,,,,,,,,,,,4050240058,4113680,40.76267,-73.81914,Geocoding (add Lat/Long)
402446992,,,,,,,,,,,,,,,,,,,,,,4121980052,4534123,40.68618,-73.78638,Geocoding (add Lat/Long)
402447143,,,,,,,,,,,,,,,,,,,,,,4082180506,4170727,40.764514,-73.737109,Geocoding (add Lat/Long)
402447394,,,,,,,,,,,,,,,,,,,,,,4035470002,4085495,40.697813,-73.907573,Geocoding (add Lat/Long)
402448801,,,,,,,,,,,,,,,,,,,,,,4067240047,4146003,40.741441,-73.810883,Geocoding (add Lat/Long)
402449882,,,,,,,,,,,,,,,,,,,,,,4033210189,,40.70512,-73.83549,Geocoding (add Lat/Long)
402451805,,,,,,,,,,,,,,,,,,,,,,4052950008,4119735,40.762237,-73.797417,Geocoding (add Lat/Long)
402452396,,,,,,,,,,,,,,,,,,,,,,4107080016,4534819,40.72523,-73.73671,Geocoding (add Lat/Long)
402452911,,,,,,,,,,,,,,,,,,,,,,4108260047,4534761,40.71165,-73.76372,Geocoding (add Lat/Long)
402454642,,,,,,,,,,,,,,,,,,,,,,4131250030,4568543,40.67494,-73.75071,Geocoding (add Lat/Long)
402454973,,,,,,,,,,,,,,,,,,,,,,4017770057,4044687,40.75351,-73.85986,Geocoding (add Lat/Long)
402454982,,,,,,,,,,,,,,,,,,,,,,4017770058,4044688,40.75357,-73.85989,Geocoding (add Lat/Long)
402455703,,,,,,,,,,,,,,,,,,,,,,4018780115,4046396,40.74236,-73.86639,Geocoding (add Lat/Long)
402456196,,,,,,,,,,,,,,,,,,,,,,4161690023,,40.58405,-73.81793,Geocoding (add Lat/Long)
402456203,,,,,,,,,,,,,,,,,,,,,,4161690024,,40.5841,-73.81796,Geocoding (add Lat/Long)
402456212,,,,,,,,,,,,,,,,,,,,,,4161690121,4538903,40.58395,-73.81786,Geocoding (add Lat/Long)
402456276,,,,,,,,,,,,,,,,,,,,,,4072310095,4155547,40.7253,-73.78684,Geocoding (add Lat/Long)
402456294,,,,,,,,,,,,,,,,,,,,,,4008860030,4019914,40.77382,-73.92677,Geocoding (add Lat/Long)
402456542,,,,,,,,,,,,,,,,,,,,,,4161690021,4457912,40.5839,-73.81784,Geocoding (add Lat/Long)
402456551,,,,,,,,,,,,,,,,,,,,,,4161690022,,40.584,-73.8179,Geocoding (add Lat/Long)
402457774,,,,,,,,,,,,,,,,,,,,,,4008810001,,40.78151,-73.91303,Geocoding (add Lat/Long)
402458862,,,,,,,,,,,,,,,,,,,,,,4005140025,4005634,40.77157,-73.93047,Geocoding (add Lat/Long)
402460555,,,,,,,,,,,,,,,,,,,,,,4008390001,4537921,40.771857,-73.9198,Geocoding (add Lat/Long)
402461019,,,,,,,,,,,,,,,,,,,,,,4034930039,4083565,40.71242,-73.90395,Geocoding (add Lat/Long)
402461304,,,,,,,,,,,,,,,,,,,,,,4094130078,4537316,40.69016,-73.83347,Geocoding (add Lat/Long)
402461313,,,,,,,,,,,,,,,,,,,,,,4094130077,4537314,40.6901,-73.83343,Geocoding (add Lat/Long)
402462385,,,,,,,,,,,,,,,,,,,,,,4044700016,4101757,40.795958,-73.82187,Geocoding (add Lat/Long)
402463204,,,,,,,,,,,,,,,,,,,,,,4056950001,4523510,40.74307,-73.78444,Geocoding (add Lat/Long)
402463302,,,,,,,,,,,,,,,,,,,,,,4108290003,4591688,40.71114,-73.76332,Geocoding (add Lat/Long)
402463311,,,,,,,,,,,,,,,,,,,,,,4108290002,4591383,40.71118,-73.76323,Geocoding (add Lat/Long)
402463785,,,,,,,,,,,,,,,,,,,,,,4133450009,4285863,40.662887,-73.76566,Geocoding (add Lat/Long)
402463794,,,,,,,,,,,,,,,,,,,,,,4133450006,4596912,40.662912,-73.765765,Geocoding (add Lat/Long)
402464445,,,,,,,,,,,,,,,,,,,,,,4120510055,,40.67523,-73.79094,Geocoding (add Lat/Long)
402464454,,,,,,,,,,,,,,,,,,,,,,4120510155,4538842,40.675153,-73.7909,Geocoding (add Lat/Long)
402465426,,,,,,,,,,,,,,,,,,,,,,4044210048,4100918,40.790454,-73.830544,Geocoding (add Lat/Long)
402468058,,,,,,,,,,,,,,,,,,,,,,4115320002,4538752,40.67245,-73.84007,Geocoding (add Lat/Long)
402468815,,,,,,,,,,,,,,,,,,,,,,4092750079,4595328,40.701525,-73.829295,Geocoding (add Lat/Long)
402468824,,,,,,,,,,,,,,,,,,,,,,4092750038,4193731,40.70165,-73.82924,Geocoding (add Lat/Long)
402469164,,,,,,,,,,,,,,,,,,,,,,4083000430,4605303,40.74742,-73.73464,Geocoding (add Lat/Long)
402469173,,,,,,,,,,,,,,,,,,,,,,4083000436,4172620,40.74727,-73.73468,Geocoding (add Lat/Long)
402469672,,,,,,,,,,,,,,,,,,,,,,4078030033,4165065,40.73122,-73.75841,Geocoding (add Lat/Long)
402470820,,,,,,,,,,,,,,,,,,,,,,4163180028,,40.56959,-73.85947,Geocoding (add Lat/Long)
402471124,,,,,,,,,,,,,,,,,,,,,,4005940029,4537623,40.76895,-73.9223,Geocoding (add Lat/Long)
402472150,,,,,,,,,,,,,,,,,,,,,,4067590009,4146930,40.73715,-73.80649,Geocoding (add Lat/Long)
402472169,,,,,,,,,,,,,,,,,,,,,,4067590008,4563951,40.737,-73.80651,Geocoding (add Lat/Long)
402472187,,,,,,,,,,,,,,,,,,,,,,4119310010,4582130,40.68896,-73.80384,Geocoding (add Lat/Long)
402472668,,,,,,,,,,,,,,,,,,,,,,4100420028,4539207,40.69091,-73.80689,Geocoding (add Lat/Long)
402472677,,,,,,,,,,,,,,,,,,,,,,4100420028,4538980,40.69085,-73.80681,Geocoding (add Lat/Long)
402473818,,,,,,,,,,,,,,,,,,,,,,4020110039,4540172,40.74153,-73.85217,Geocoding (add Lat/Long)
402474620,,,,,,,,,,,,,,,,,,,,,,4155520022,4617503,40.604461,-73.744646,Geocoding (add Lat/Long)
402474675,,,,,,,,,,,,,,,,,,,,,,4000627501,4540102,40.742851,-73.951022,Geocoding (add Lat/Long)
402475638,,,,,,,,,,,,,,,,,,,,,,4098300123,4543112,40.711243,-73.788763,Geocoding (add Lat/Long)
402475647,,,,,,,,,,,,,,,,,,,,,,4098300023,4543089,40.711163,-73.788716,Geocoding (add Lat/Long)
402475898,,,,,,,,,,,,,,,,,,,,,,4079520016,4539415,40.73175,-73.73331,Geocoding (add Lat/Long)
402475905,,,,,,,,,,,,,,,,,,,,,,4079520016,4524259,40.73168,-73.73334,Geocoding (add Lat/Long)
402477529,,,,,,,,,,,,,,,,,,,,,,4092340017,4540149,40.7037,-73.83278,Geocoding (add Lat/Long)
402477538,,,,,,,,,,,,,,,,,,,,,,4092340017,4540149,40.70364,-73.83276,Geocoding (add Lat/Long)
402477734,,,,,,,,,,,,,,,,,,,,,,4034950056,4539311,40.70975,-73.90352,Geocoding (add Lat/Long)
402478047,,,,,,,,,,,,,,,,,,,,,,4060570050,4134795,40.77566,-73.771391,Geocoding (add Lat/Long)
402478476,,,,,,,,,,,,,,,,,,,,,,4019410028,4047698,40.740152,-73.857102,Geocoding (add Lat/Long)
402479117,,,,,,,,,,,,,,,,,,,,,,4052500027,4538638,40.76676,-73.80002,Geocoding (add Lat/Long)
402482149,,,,,,,,,,,,,,,,,,,,,,4118300021,4257124,40.666653,-73.825686,Geocoding (add Lat/Long)
402484851,,,,,,,,,,,,,,,,,,,,,,4000340014,,40.74181,-73.9557,Geocoding (add Lat/Long)
402485299,,,,,,,,,,,,,,,,,,,,,,4098820050,4537001,40.713782,-73.79014,Geocoding (add Lat/Long)
402485306,,,,,,,,,,,,,,,,,,,,,,4098820047,4211248,40.713848,-73.790169,Geocoding (add Lat/Long)
402486948,,,,,,,,,,,,,,,,,,,,,,4056850027,4538801,40.7454,-73.77898,Geocoding (add Lat/Long)
402487162,,,,,,,,,,,,,,,,,,,,,,4049550002,,40.76739,-73.8286,Geocoding (add Lat/Long)
402487171,,,,,,,,,,,,,,,,,,,,,,4049550001,4538626,40.76737,-73.82853,Geocoding (add Lat/Long)
402487180,,,,,,,,,,,,,,,,,,,,,,4049550001,4538625,40.76735,-73.82845,Geocoding (add Lat/Long)
402488116,,,,,,,,,,,,,,,,,,,,,,4003300003,4534198,40.76146,-73.94032,Geocoding (add Lat/Long)
402488125,,,,,,,,,,,,,,,,,,,,,,4003300003,4534199,40.76148,-73.94038,Geocoding (add Lat/Long)
402488839,,,,,,,,,,,,,,,,,,,,,,4022270004,4052431,40.72671,-73.84349,Geocoding (add Lat/Long)
402489437,,,,,,,,,,,,,,,,,,,,,,4045420051,4564715,40.79646,-73.8033,Geocoding (add Lat/Long)
402489543,,,,,,,,,,,,,,,,,,,,,,4082270047,4170877,40.76929,-73.73556,Geocoding (add Lat/Long)
402489552,,,,,,,,,,,,,,,,,,,,,,4082270047,4538928,40.76913,-73.73565,Geocoding (add Lat/Long)
402490201,,,,,,,,,,,,,,,,,,,,,,4011340033,4025260,40.75681,-73.90385,Geocoding (add Lat/Long)
402490210,,,,,,,,,,,,,,,,,,,,,,4011340032,4025259,40.75688,-73.90387,Geocoding (add Lat/Long)
402490443,,,,,,,,,,,,,,,,,,,,,,4007240024,4013174,40.75723,-73.91321,Geocoding (add Lat/Long)
402492619,,,,,,,,,,,,,,,,,,,,,,4019320049,4594993,40.74145,-73.85981,Geocoding (add Lat/Long)
402497810,,,,,,,,,,,,,,,,,,,,,,4000340014,,40.74188,-73.95607,Geocoding (add Lat/Long)
402498310,,,,,,,,,,,,,,,,,,,,,,4111860018,4570094,40.70863,-73.73558,Geocoding (add Lat/Long)
402498338,,,,,,,,,,,,,,,,,,,,,,4101660125,4535156,40.69793,-73.7919,Geocoding (add Lat/Long)
402500209,,,,,,,,,,,,,,,,,,,,,,4142400103,4538558,40.65391,-73.82919,Geocoding (add Lat/Long)
402500218,,,,,,,,,,,,,,,,,,,,,,4142400106,4538559,40.65395,-73.829,Geocoding (add Lat/Long)
402501743,,,,,,,,,,,,,,,,,,,,,,4017820061,4593897,40.75407,-73.85545,Geocoding (add Lat/Long)
402501752,,,,,,,,,,,,,,,,,,,,,,4017820001,4593893,40.75433,-73.85558,Geocoding (add Lat/Long)
402501761,,,,,,,,,,,,,,,,,,,,,,4017820059,4593896,40.75415,-73.85549,Geocoding (add Lat/Long)
402501770,,,,,,,,,,,,,,,,,,,,,,4017820057,4593895,40.75421,-73.85552,Geocoding (add Lat/Long)
402501789,,,,,,,,,,,,,,,,,,,,,,4017820055,4593894,40.75427,-73.85555,Geocoding (add Lat/Long)
402502234,,,,,,,,,,,,,,,,,,,,,,4110640064,4534766,40.693027,-73.75853,Geocoding (add Lat/Long)
402502877,,,,,,,,,,,,,,,,,,,,,,4124660058,4534557,40.68694,-73.76515,Geocoding (add Lat/Long)
402503000,,,,,,,,,,,,,,,,,,,,,,4019860074,4537351,40.74825,-73.86001,Geocoding (add Lat/Long)
402503055,,,,,,,,,,,,,,,,,,,,,,4019860074,4537352,40.74822,-73.86009,Geocoding (add Lat/Long)
402503260,,,,,,,,,,,,,,,,,,,,,,4009140001,4534382,40.7756,-73.93479,Geocoding (add Lat/Long)
402503279,,,,,,,,,,,,,,,,,,,,,,4009140040,4534386,40.77548,-73.93502,Geocoding (add Lat/Long)
402503288,,,,,,,,,,,,,,,,,,,,,,4009140044,4534385,40.77543,-73.93488,Geocoding (add Lat/Long)
402503313,,,,,,,,,,,,,,,,,,,,,,4009140038,,40.77533,-73.93447,Geocoding (add Lat/Long)
402504214,,,,,,,,,,,,,,,,,,,,,,4017270001,,40.75781,-73.8572,Geocoding (add Lat/Long)
402507907,,,,,,,,,,,,,,,,,,,,,,4018570009,4537454,40.73675,-73.87193,Geocoding (add Lat/Long)
402507916,,,,,,,,,,,,,,,,,,,,,,4018570010,4537456,40.73676,-73.87185,Geocoding (add Lat/Long)
402507925,,,,,,,,,,,,,,,,,,,,,,4018570012,,40.73678,-73.87177,Geocoding (add Lat/Long)
402508256,,,,,,,,,,,,,,,,,,,,,,4163400050,4464290,40.56665,-73.8904,Geocoding (add Lat/Long)
402509362,,,,,,,,,,,,,,,,,,,,,,4072540057,4156103,40.7224,-73.78101,Geocoding (add Lat/Long)
402510617,,,,,,,,,,,,,,,,,,,,,,4028850008,,40.73037,-73.8722,Geocoding (add Lat/Long)
402511046,,,,,,,,,,,,,,,,,,,,,,4142471318,,40.65265,-73.8295,Geocoding (add Lat/Long)
402511055,,,,,,,,,,,,,,,,,,,,,,4142471317,4542772,40.65267,-73.82937,Geocoding (add Lat/Long)
402514677,,,,,,,,,,,,,,,,,,,,,,4002090019,4002991,40.737038,-73.926276,Geocoding (add Lat/Long)
402515220,,,,,,,,,,,,,,,,,,,,,,4092910022,4538603,40.6925,-73.84468,Geocoding (add Lat/Long)
402515284,,,,,,,,,,,,,,,,,,,,,,4049590016,,40.76431,-73.83122,Geocoding (add Lat/Long)
402515300,,,,,,,,,,,,,,,,,,,,,,4017610052,4536904,40.75105,-73.86817,Geocoding (add Lat/Long)
402515319,,,,,,,,,,,,,,,,,,,,,,4017610053,4536905,40.7511,-73.8682,Geocoding (add Lat/Long)
402515328,,,,,,,,,,,,,,,,,,,,,,4092910022,4538952,40.69246,-73.8448,Geocoding (add Lat/Long)
402516443,,,,,,,,,,,,,,,,,,,,,,4004380007,,40.74817,-73.94582,Geocoding (add Lat/Long)
402521455,,,,,,,,,,,,,,,,,,,,,,4000520012,,40.74783,-73.94883,Geocoding (add Lat/Long)
402533184,,,,,,,,,,,,,,,,,,,,,,4045000025,4537327,40.79338,-73.8159,Geocoding (add Lat/Long)
402533406,,,,,,,,,,,,,,,,,,,,,,4157090010,,40.60351,-73.7555,Geocoding (add Lat/Long)
402533415,,,,,,,,,,,,,,,,,,,,,,4157090110,,40.60351,-73.7555,Geocoding (add Lat/Long)
402533424,,,,,,,,,,,,,,,,,,,,,,4157090011,,40.60351,-73.7555,Geocoding (add Lat/Long)
402533433,,,,,,,,,,,,,,,,,,,,,,4157090111,,40.60351,-73.7555,Geocoding (add Lat/Long)
402533442,,,,,,,,,,,,,,,,,,,,,,4157090012,,40.60351,-73.7555,Geocoding (add Lat/Long)
402533451,,,,,,,,,,,,,,,,,,,,,,4157090112,,40.60351,-73.7555,Geocoding (add Lat/Long)
402533479,,,,,,,,,,,,,,,,,,,,,,4157090106,,40.60351,-73.7555,Geocoding (add Lat/Long)
402533549,,,,,,,,,,,,,,,,,,,,,,4157090107,,40.60351,-73.7555,Geocoding (add Lat/Long)
402533558,,,,,,,,,,,,,,,,,,,,,,4157090008,,40.60351,-73.7555,Geocoding (add Lat/Long)
402533567,,,,,,,,,,,,,,,,,,,,,,4157090108,,40.60351,-73.7555,Geocoding (add Lat/Long)
402533601,,,,,,,,,,,,,,,,,,,,,,4157090007,,40.60351,-73.7555,Geocoding (add Lat/Long)
402533610,,,,,,,,,,,,,,,,,,,,,,4157090208,,40.60351,-73.7555,Geocoding (add Lat/Long)
402537288,,,,,,,,,,,,,,,,,,,,,,4045810022,4522616,40.790919,-73.801565,Geocoding (add Lat/Long)
402552634,,,,,,,,,,,,,,,,,,,,,,4040270055,4097583,40.78807,-73.84816,Geocoding (add Lat/Long)
402556195,,,,,,,,,,,,,,,,,,,,,,4044710041,4101791,40.796125,-73.821248,Geocoding (add Lat/Long)
402556346,,,,,,,,,,,,,,,,,,,,,,4000160008,4594739,40.743485,-73.958095,Geocoding (add Lat/Long)
402556355,,,,,,,,,,,,,,,,,,,,,,4000160038,,40.74299,-73.9573,Geocoding (add Lat/Long)
402562945,,,,,,,,,,,,,,,,,,,,,,4005150031,4005656,40.77089,-73.93063,Geocoding (add Lat/Long)
402564104,,,,,,,,,,,,,,,,,,,,,,4155450041,4298056,40.605193,-73.750734,Geocoding (add Lat/Long)
402565372,,,,,,,,,,,,,,,,,,,,,,4039430026,4096289,40.789795,-73.845844,Geocoding (add Lat/Long)
402570142,,,,,,,,,,,,,,,,,,,,,,4045730030,4103971,40.7954,-73.80104,Geocoding (add Lat/Long)
402571481,,,,,,,,,,,,,,,,,,,,,,4005170035,4005732,40.769295,-73.932269,Geocoding (add Lat/Long)
402573103,,,,,,,,,,,,,,,,,,,,,,4005170036,,40.7693,-73.9322,Geocoding (add Lat/Long)
402577421,,,,,,,,,,,,,,,,,,,,,,4040290014,4097616,40.788581,-73.84697,Geocoding (add Lat/Long)
402590585,,,,,,,,,,,,,,,,,,,,,,4127210003,,40.6819,-73.753659,Geocoding (add Lat/Long)
402591147,,,,,,,,,,,,,,,,,,,,,,4039450059,4096323,40.791065,-73.845202,Geocoding (add Lat/Long)
402591913,,,,,,,,,,,,,,,,,,,,,,4156190028,4299119,40.596423,-73.746798,Geocoding (add Lat/Long)
402594581,,,,,,,,,,,,,,,,,,,,,,4044380050,,40.78725,-73.82465,Geocoding (add Lat/Long)
103186589,,,,,16,,,,,,,,,,,,,,,,,,,,,change u_init
402596384,,,,,,,,,,,,,,,,,,,,,,4044940024,4102231,40.796962,-73.819563,Geocoding (add Lat/Long)
402597212,,,,,,,,,,,,,,,,,,,,,,4000400007,4000211,40.741919,-73.95252,Geocoding (add Lat/Long)
402604008,,,,,,,,,,,,,,,,,,,,,,4040220011,4097398,40.788334,-73.85173,Geocoding (add Lat/Long)
402605114,,,,,,,,,,,,,,,,,,,,,,4080960009,4168675,40.772437,-73.746595,Geocoding (add Lat/Long)
402605409,,,,,,,,,,,,,,,,,,,,,,4155450010,4298049,40.60485,-73.750843,Geocoding (add Lat/Long)
402612320,,,,,,,,,,,,,,,,,,,,,,4005150034,,40.77084,-73.9304,Geocoding (add Lat/Long)
402619065,,,,,,,,,,,,,,,,,,,,,,4000300005,,40.74455,-73.95419,Geocoding (add Lat/Long)
402625307,,,,,,,,,,,,,,,,,,,,,,4038830061,,40.70297,-73.85372,Geocoding (add Lat/Long)
402626994,,,,,,,,,,,,,,,,,,,,,,4005060029,4518927,40.77125,-73.93383,Geocoding (add Lat/Long)
402628073,,,,,,,,,,,,,,,,,,,,,,4045090009,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629090,,,,,,,,,,,,,,,,,,,,,,4045090109,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629107,,,,,,,,,,,,,,,,,,,,,,4045090111,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629116,,,,,,,,,,,,,,,,,,,,,,4045090115,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629125,,,,,,,,,,,,,,,,,,,,,,4045090117,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629134,,,,,,,,,,,,,,,,,,,,,,4045090123,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629143,,,,,,,,,,,,,,,,,,,,,,4045090125,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629535,,,,,,,,,,,,,,,,,,,,,,4045090005,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629562,,,,,,,,,,,,,,,,,,,,,,4045090144,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629571,,,,,,,,,,,,,,,,,,,,,,4045090142,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629580,,,,,,,,,,,,,,,,,,,,,,4045090114,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629599,,,,,,,,,,,,,,,,,,,,,,4045090113,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629606,,,,,,,,,,,,,,,,,,,,,,4045090105,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629615,,,,,,,,,,,,,,,,,,,,,,4045090140,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629795,,,,,,,,,,,,,,,,,,,,,,4045090033,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629802,,,,,,,,,,,,,,,,,,,,,,4045090035,,40.796024,-73.81673,Geocoding (add Lat/Long)
402629811,,,,,,,,,,,,,,,,,,,,,,4045090037,,40.796024,-73.81673,Geocoding (add Lat/Long)
402630140,,,,,,,,,,,,,,,,,,,,,,4000420026,4000241,40.742813,-73.952664,Geocoding (add Lat/Long)
402631489,,,,,,,,,,,,,,,,,,,,,,4045090015,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631498,,,,,,,,,,,,,,,,,,,,,,4045090017,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631504,,,,,,,,,,,,,,,,,,,,,,4045090019,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631513,,,,,,,,,,,,,,,,,,,,,,4045090021,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631522,,,,,,,,,,,,,,,,,,,,,,4045090023,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631531,,,,,,,,,,,,,,,,,,,,,,4045090025,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631540,,,,,,,,,,,,,,,,,,,,,,4045090027,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631559,,,,,,,,,,,,,,,,,,,,,,4045090029,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631568,,,,,,,,,,,,,,,,,,,,,,4045090031,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631808,,,,,,,,,,,,,,,,,,,,,,4045090127,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631817,,,,,,,,,,,,,,,,,,,,,,4045090129,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631826,,,,,,,,,,,,,,,,,,,,,,4045090130,,40.796024,-73.81673,Geocoding (add Lat/Long)
402631835,,,,,,,,,,,,,,,,,,,,,,4045090011,,40.796024,-73.81673,Geocoding (add Lat/Long)
